condition,PID,agent_type,tick,local_time,location,vic_area,in_own_area?,action,victim,vic_drop_loc,vic_order,score,completeness,water_time,agent_name,at_drop_off,in_order
mission_nocomm,PA13,human,1176,1749816746,"(10, 10)",B1,True,drop_victim,victim_11_,"(10, 10)",11,55,0.625,70.46132707595825,Bolt,True,True
mission_nocomm,PA13,nowill,1177,1749816746,"(11, 10)",D1,True,drop_victim,victim_12_,"(11, 10)",12,60,0.6875,70.46132707595825,Bolt,True,True
mission_nocomm,PA13,human,1196,1749816748,"(11, 6)",B1,True,take_victim,victim_13_,"(8, 11)",13,60,0.75,70.46132707595825,Bolt,False,
mission_nocomm,PA13,nowill,1197,1749816748,"(4, 9)",D1,True,take_victim,victim_16_,"(11, 11)",16,60,0.75,70.46132707595825,Bolt,False,
mission_nocomm,PA13,human,1220,1749816750,"(8, 11)",B1,True,drop_victim,victim_13_,"(8, 11)",13,65,0.75,70.46132707595825,Bolt,True,True
mission_nocomm,PA13,human,1243,1749816753,"(10, 3)",A1,True,take_victim,victim_14_,"(9, 11)",14,65,0.8125,70.46132707595825,Bolt,False,
mission_nocomm,PA13,human,1263,1749816755,"(9, 11)",A1,True,drop_victim,victim_14_,"(9, 11)",14,70,0.8125,70.46132707595825,Bolt,True,True
mission_nocomm,PA13,human,1287,1749816757,"(12, 4)",A1,True,take_victim,victim_15_,"(10, 11)",15,70,0.875,70.46132707595825,Bolt,False,
mission_nocomm,PA13,human,1311,1749816760,"(10, 11)",A1,True,drop_victim,victim_15_,"(10, 11)",15,75,0.875,70.46132707595825,Bolt,True,True
mission_nocomm,PA13,nowill,1312,1749816760,"(11, 11)",D1,True,drop_victim,victim_16_,"(11, 11)",16,80,0.9375,70.46132707595825,Bolt,True,True
mission_nocomm,PA13,will,45,1749816963,"(15, 8)",B1,True,take_victim,victim_3_,"(10, 8)",3,0,0.0,0.0,Argo,False,
mission_nocomm,PA13,human,64,1749816965,"(1, 12)",D2,True,take_victim,victim_1_,"(8, 8)",1,0,0.0,0.0,Argo,False,
mission_nocomm,PA13,human,123,1749816971,"(8, 8)",D2,True,drop_victim,victim_1_,"(8, 8)",1,5,0.0,0.0,Argo,True,True
mission_nocomm,PA13,human,142,1749816973,"(10, 3)",A1,True,take_victim,victim_2_,"(9, 8)",2,5,0.0625,0.0,Argo,False,
mission_nocomm,PA13,human,157,1749816975,"(9, 8)",A1,True,drop_victim,victim_2_,"(9, 8)",2,10,0.0625,0.0,Argo,True,True
mission_nocomm,PA13,will,158,1749816975,"(10, 8)",B1,True,drop_victim,victim_3_,"(10, 8)",3,15,0.125,0.0,Argo,True,True
mission_nocomm,PA13,human,223,1749816982,"(8, 4)",A1,True,take_victim,victim_7_,"(10, 9)",7,15,0.1875,0.0,Argo,False,
mission_nocomm,PA13,will,240,1749816983,"(18, 10)",B2,True,take_victim,victim_4_,"(11, 8)",4,15,0.1875,0.0,Argo,False,
mission_nocomm,PA13,human,326,1749816992,"(11, 1)",A2,True,take_victim,victim_8_,"(11, 9)",8,15,0.1875,0.0,Argo,False,
mission_nocomm,PA13,will,342,1749816994,"(11, 8)",B2,True,drop_victim,victim_4_,"(11, 8)",4,20,0.1875,0.0,Argo,True,True
mission_nocomm,PA13,human,391,1749816999,"(3, 8)",D1,True,take_victim,victim_9_,"(8, 10)",9,20,0.25,0.0,Argo,False,
mission_nocomm,PA13,will,414,1749817002,"(8, 17)",C2,True,take_victim,victim_5_,"(8, 9)",5,20,0.25,0.0,Argo,False,
mission_nocomm,PA13,human,441,1749817005,"(10, 2)",A2,True,take_victim,victim_11_,"(10, 10)",11,20,0.25,0.0,Argo,False,
mission_nocomm,PA13,will,506,1749817011,"(8, 9)",C2,True,drop_victim,victim_5_,"(8, 9)",5,25,0.25,0.0,Argo,True,True
mission_nocomm,PA13,human,516,1749817012,"(4, 7)",D1,True,take_victim,victim_13_,"(8, 11)",13,25,0.3125,0.0,Argo,False,
mission_nocomm,PA13,human,569,1749817018,"(2, 8)",D2,True,take_victim,victim_16_,"(11, 11)",16,25,0.3125,0.0,Argo,False,
mission_nocomm,PA13,will,578,1749817019,"(17, 8)",B2,True,take_victim,victim_6_,"(9, 9)",6,25,0.3125,0.0,Argo,False,
mission_nocomm,PA13,human,632,1749817025,"(7, 9)",A1,True,take_victim,victim_7_,"(10, 9)",7,25,0.3125,0.0,Argo,False,
mission_nocomm,PA13,will,670,1749817028,"(9, 9)",B2,True,drop_victim,victim_6_,"(9, 9)",6,30,0.3125,0.0,Argo,True,True
mission_nocomm,PA13,human,677,1749817029,"(10, 9)",A1,True,drop_victim,victim_7_,"(10, 9)",7,35,0.375,0.0,Argo,True,True
mission_nocomm,PA13,human,704,1749817032,"(6, 9)",A2,True,take_victim,victim_8_,"(11, 9)",8,35,0.4375,0.0,Argo,False,
mission_nocomm,PA13,human,719,1749817034,"(11, 9)",A2,True,drop_victim,victim_8_,"(11, 9)",8,40,0.4375,0.0,Argo,True,True
mission_nocomm,PA13,will,726,1749817034,"(16, 7)",B1,True,take_victim,victim_10_,"(9, 10)",10,40,0.5,0.0,Argo,False,
mission_nocomm,PA13,human,733,1749817035,"(6, 8)",D1,True,take_victim,victim_9_,"(8, 10)",9,40,0.5,0.0,Argo,False,
mission_nocomm,PA13,human,747,1749817037,"(8, 10)",D1,True,drop_victim,victim_9_,"(8, 10)",9,45,0.5,0.0,Argo,True,True
mission_nocomm,PA13,human,773,1749817039,"(5, 10)",A2,True,take_victim,victim_11_,"(10, 10)",11,45,0.5625,0.0,Argo,False,
mission_nocomm,PA13,will,804,1749817043,"(9, 10)",B1,True,drop_victim,victim_10_,"(9, 10)",10,50,0.5625,0.0,Argo,True,True
mission_nocomm,PA13,human,829,1749817045,"(10, 10)",A2,True,drop_victim,victim_11_,"(10, 10)",11,55,0.625,0.0,Argo,True,True
mission_nocomm,PA13,will,844,1749817047,"(7, 15)",C1,True,take_victim,victim_12_,"(11, 10)",12,55,0.6875,0.0,Argo,False,
mission_nocomm,PA13,human,882,1749817051,"(5, 12)",D1,True,take_victim,victim_13_,"(8, 11)",13,55,0.6875,0.0,Argo,False,
mission_nocomm,PA13,will,906,1749817053,"(11, 10)",C1,True,drop_victim,victim_12_,"(11, 10)",12,60,0.6875,0.0,Argo,True,True
mission_nocomm,PA13,human,927,1749817055,"(8, 11)",D1,True,drop_victim,victim_13_,"(8, 11)",13,65,0.75,0.0,Argo,True,True
mission_nocomm,PA13,human,938,1749817057,"(7, 10)",D2,True,take_victim,victim_16_,"(11, 11)",16,65,0.8125,0.0,Argo,False,
mission_nocomm,PA13,will,960,1749817059,"(9, 16)",C1,True,take_victim,victim_14_,"(9, 11)",14,65,0.8125,0.0,Argo,False,
mission_nocomm,PA13,will,1034,1749817067,"(9, 11)",C1,True,drop_victim,victim_14_,"(9, 11)",14,70,0.8125,0.0,Argo,True,True
mission_nocomm,PA13,will,1114,1749817075,"(7, 18)",C2,True,take_victim,victim_15_,"(10, 11)",15,70,0.875,0.0,Argo,False,
mission_nocomm,PA13,will,1216,1749817086,"(10, 11)",C2,True,drop_victim,victim_15_,"(10, 11)",15,75,0.875,0.0,Argo,True,True
mission_nocomm,PA13,human,1223,1749817086,"(11, 11)",D2,True,drop_victim,victim_16_,"(11, 11)",16,80,0.9375,0.0,Argo,True,True
mission_comm,PA47,nowill,17,1751462174,"(1, 9)",D2,True,take_victim,victim_1_,"(8, 8)",1,0,0.0,0.0,Argo,False,
mission_comm,PA47,nowill,35,1751462176,"(8, 8)",D2,True,drop_victim,victim_1_,"(8, 8)",1,5,0.0,0.0,Argo,True,True
mission_comm,PA47,nowill,53,1751462178,"(11, 2)",A2,True,take_victim,victim_2_,"(9, 8)",2,5,0.0625,0.0,Argo,False,
mission_comm,PA47,nowill,69,1751462180,"(9, 8)",A2,True,drop_victim,victim_2_,"(9, 8)",2,10,0.0625,0.0,Argo,True,True
mission_comm,PA47,nowill,139,1751462187,"(17, 11)",B2,True,take_victim,victim_3_,"(10, 8)",3,10,0.125,2.5005719661712646,Argo,False,
mission_comm,PA47,nowill,229,1751462197,"(10, 8)",B2,True,drop_victim,victim_3_,"(10, 8)",3,15,0.125,2.5005719661712646,Argo,True,True
mission_comm,PA47,human,311,1751462205,"(11, 4)",A1,True,take_victim,victim_4_,"(11, 8)",4,15,0.1875,2.5005719661712646,Argo,False,
mission_comm,PA47,nowill,315,1751462206,"(12, 18)",C2,True,take_victim,victim_6_,"(9, 9)",6,15,0.1875,2.5005719661712646,Argo,False,
mission_comm,PA47,human,335,1751462208,"(11, 8)",A1,True,drop_victim,victim_4_,"(11, 8)",4,20,0.1875,2.5005719661712646,Argo,True,True
mission_comm,PA47,human,379,1751462212,"(4, 8)",D1,False,take_victim,victim_5_,"(8, 9)",5,20,0.25,2.5005719661712646,Argo,False,
mission_comm,PA47,human,401,1751462215,"(8, 9)",D1,False,drop_victim,victim_5_,"(8, 9)",5,25,0.25,2.5005719661712646,Argo,True,True
mission_comm,PA47,nowill,421,1751462217,"(9, 9)",C2,True,drop_victim,victim_6_,"(9, 9)",6,30,0.3125,2.5005719661712646,Argo,True,True
mission_comm,PA47,human,484,1751462223,"(3, 10)",D1,False,take_victim,victim_7_,"(10, 9)",7,30,0.375,2.5005719661712646,Argo,False,
mission_comm,PA47,nowill,505,1751462226,"(18, 12)",B2,True,take_victim,victim_8_,"(11, 9)",8,30,0.375,2.5005719661712646,Argo,False,
mission_comm,PA47,human,727,1751462249,"(6, 9)",D1,False,take_victim,victim_7_,"(10, 9)",7,30,0.375,2.5005719661712646,Argo,False,
mission_comm,PA47,human,744,1751462251,"(10, 9)",D1,False,drop_victim,victim_7_,"(10, 9)",7,35,0.375,2.5005719661712646,Argo,True,True
mission_comm,PA47,nowill,745,1751462251,"(11, 9)",B2,True,drop_victim,victim_8_,"(11, 9)",8,40,0.4375,2.5005719661712646,Argo,True,True
mission_comm,PA47,nowill,767,1751462253,"(8, 1)",A2,True,take_victim,victim_9_,"(8, 10)",9,40,0.5,2.5005719661712646,Argo,False,
mission_comm,PA47,nowill,789,1751462255,"(8, 10)",A2,True,drop_victim,victim_9_,"(8, 10)",9,45,0.5,2.5005719661712646,Argo,True,True
mission_comm,PA47,human,855,1751462262,"(16, 9)",B1,True,take_victim,victim_10_,"(9, 10)",10,45,0.5625,5.9664177894592285,Argo,False,
mission_comm,PA47,nowill,857,1751462262,"(11, 17)",C2,True,take_victim,victim_13_,"(8, 11)",13,45,0.5625,6.173914909362793,Argo,False,
mission_comm,PA47,human,918,1751462269,"(9, 10)",B1,True,drop_victim,victim_10_,"(9, 10)",10,50,0.5625,10.482382774353027,Argo,True,True
mission_comm,PA47,human,956,1751462273,"(9, 3)",A1,True,take_victim,victim_11_,"(10, 10)",11,50,0.625,10.482382774353027,Argo,False,
mission_comm,PA47,human,985,1751462276,"(10, 10)",A1,True,drop_victim,victim_11_,"(10, 10)",11,55,0.625,10.482382774353027,Argo,True,True
mission_comm,PA47,human,1075,1751462285,"(8, 15)",C1,False,take_victim,victim_12_,"(11, 10)",12,55,0.6875,15.625780820846558,Argo,False,
mission_comm,PA47,human,1132,1751462291,"(11, 10)",C1,False,drop_victim,victim_12_,"(11, 10)",12,60,0.6875,18.66655158996582,Argo,True,True
mission_comm,PA47,nowill,1133,1751462291,"(8, 11)",C2,True,drop_victim,victim_13_,"(8, 11)",13,65,0.75,18.66655158996582,Argo,True,True
mission_comm,PA47,nowill,1151,1751462293,"(2, 10)",D2,True,take_victim,victim_14_,"(9, 11)",14,65,0.8125,18.66655158996582,Argo,False,
mission_comm,PA47,nowill,1169,1751462295,"(9, 11)",D2,True,drop_victim,victim_14_,"(9, 11)",14,70,0.8125,18.66655158996582,Argo,True,True
mission_comm,PA47,human,1339,1751462313,"(15, 8)",B1,True,take_victim,victim_15_,"(10, 11)",15,70,0.875,30.09105157852173,Argo,False,
mission_comm,PA47,human,1389,1751462318,"(10, 11)",B1,True,drop_victim,victim_15_,"(10, 11)",15,75,0.875,33.53669357299805,Argo,True,True
mission_comm,PA47,human,1535,1751462334,"(12, 16)",C1,False,take_victim,victim_16_,"(11, 11)",16,75,0.9375,47.01685547828674,Argo,False,
mission_comm,PA47,human,1757,1751462357,"(11, 11)",C1,False,drop_victim,victim_16_,"(11, 11)",16,80,0.9375,58.6500346660614,Argo,True,True
mission_comm,PA47,human,65,1751462565,"(2, 8)",D2,True,take_victim,victim_2_,"(9, 8)",2,0,0.0,0.0,Bolt,False,
mission_comm,PA47,will,87,1751462567,"(18, 9)",B2,True,take_victim,victim_3_,"(10, 8)",3,0,0.0,0.0,Bolt,False,
mission_comm,PA47,human,289,1751462588,"(12, 2)",A2,True,take_victim,victim_1_,"(8, 8)",1,0,0.0,0.0,Bolt,False,
mission_comm,PA47,human,342,1751462594,"(8, 8)",A2,True,drop_victim,victim_1_,"(8, 8)",1,5,0.0,0.0,Bolt,True,True
mission_comm,PA47,human,364,1751462596,"(6, 6)",D2,True,take_victim,victim_2_,"(9, 8)",2,5,0.0625,0.0,Bolt,False,
mission_comm,PA47,human,387,1751462598,"(9, 8)",D2,True,drop_victim,victim_2_,"(9, 8)",2,10,0.0625,0.0,Bolt,True,True
mission_comm,PA47,will,388,1751462598,"(10, 8)",B2,True,drop_victim,victim_3_,"(10, 8)",3,15,0.125,0.0,Bolt,True,True
mission_comm,PA47,will,428,1751462603,"(15, 8)",B1,True,take_victim,victim_5_,"(8, 9)",5,15,0.1875,0.0,Bolt,False,
mission_comm,PA47,human,430,1751462603,"(3, 12)",D1,True,take_victim,victim_4_,"(11, 8)",4,15,0.1875,0.0,Bolt,False,
mission_comm,PA47,human,623,1751462623,"(11, 9)",D1,True,take_victim,victim_4_,"(11, 8)",4,15,0.1875,0.0,Bolt,False,
mission_comm,PA47,human,685,1751462630,"(11, 8)",D1,True,drop_victim,victim_4_,"(11, 8)",4,20,0.1875,0.0,Bolt,True,True
mission_comm,PA47,will,686,1751462630,"(8, 9)",B1,True,drop_victim,victim_5_,"(8, 9)",5,25,0.25,0.0,Bolt,True,True
mission_comm,PA47,human,729,1751462634,"(9, 1)",A2,True,take_victim,victim_6_,"(9, 9)",6,25,0.3125,0.0,Bolt,False,
mission_comm,PA47,will,744,1751462636,"(16, 10)",B1,True,take_victim,victim_7_,"(10, 9)",7,25,0.3125,0.0,Bolt,False,
mission_comm,PA47,human,758,1751462637,"(9, 9)",A2,True,drop_victim,victim_6_,"(9, 9)",6,30,0.3125,0.0,Bolt,True,True
mission_comm,PA47,will,820,1751462644,"(10, 9)",B1,True,drop_victim,victim_7_,"(10, 9)",7,35,0.375,0.0,Bolt,True,True
mission_comm,PA47,human,841,1751462646,"(12, 4)",A1,True,take_victim,victim_9_,"(8, 10)",9,35,0.4375,0.0,Bolt,False,
mission_comm,PA47,will,890,1751462651,"(9, 17)",C2,True,take_victim,victim_8_,"(11, 9)",8,35,0.4375,0.0,Bolt,False,
mission_comm,PA47,will,982,1751462661,"(11, 9)",C2,True,drop_victim,victim_8_,"(11, 9)",8,40,0.4375,0.0,Bolt,True,True
mission_comm,PA47,human,1007,1751462664,"(8, 10)",A1,True,drop_victim,victim_9_,"(8, 10)",9,45,0.5,0.0,Bolt,True,True
mission_comm,PA47,human,1057,1751462669,"(4, 7)",D1,True,take_victim,victim_11_,"(10, 10)",11,45,0.5625,0.0,Bolt,False,
mission_comm,PA47,will,1066,1751462670,"(11, 18)",C2,True,take_victim,victim_10_,"(9, 10)",10,45,0.5625,0.0,Bolt,False,
mission_comm,PA47,will,1170,1751462681,"(9, 10)",C2,True,drop_victim,victim_10_,"(9, 10)",10,50,0.5625,0.0,Bolt,True,True
mission_comm,PA47,human,1193,1751462683,"(10, 10)",D1,True,drop_victim,victim_11_,"(10, 10)",11,55,0.625,0.0,Bolt,True,True
mission_comm,PA47,will,1240,1751462688,"(17, 11)",B2,True,take_victim,victim_12_,"(11, 10)",12,55,0.6875,0.0,Bolt,False,
mission_comm,PA47,human,1285,1751462693,"(1, 10)",D2,True,take_victim,victim_15_,"(10, 11)",15,55,0.6875,0.0,Bolt,False,
mission_comm,PA47,will,1328,1751462697,"(11, 10)",B2,True,drop_victim,victim_12_,"(11, 10)",12,60,0.6875,0.0,Bolt,True,True
mission_comm,PA47,will,1382,1751462703,"(8, 16)",C1,True,take_victim,victim_13_,"(8, 11)",13,60,0.75,0.0,Bolt,False,
mission_comm,PA47,will,1456,1751462711,"(8, 11)",C1,True,drop_victim,victim_13_,"(8, 11)",13,65,0.75,0.0,Bolt,True,True
mission_comm,PA47,will,1494,1751462715,"(11, 15)",C1,True,take_victim,victim_14_,"(9, 11)",14,65,0.8125,0.0,Bolt,False,
mission_comm,PA47,will,1554,1751462721,"(9, 11)",C1,True,drop_victim,victim_14_,"(9, 11)",14,70,0.8125,0.0,Bolt,True,True
mission_comm,PA47,human,1566,1751462722,"(10, 11)",D2,True,drop_victim,victim_15_,"(10, 11)",15,75,0.875,0.0,Bolt,True,True
mission_comm,PA47,human,1602,1751462726,"(11, 3)",A1,True,take_victim,victim_16_,"(11, 11)",16,75,0.9375,0.0,Bolt,False,
mission_comm,PA47,human,1630,1751462729,"(11, 11)",A1,True,drop_victim,victim_16_,"(11, 11)",16,80,0.9375,0.0,Bolt,True,True
mission_comm,PA40,nowill,45,1751367964,"(15, 8)",B1,True,take_victim,victim_3_,"(10, 8)",3,0,0.0,0.0,Bolt,False,
mission_comm,PA40,human,62,1751367965,"(8, 1)",A2,True,take_victim,victim_1_,"(8, 8)",1,0,0.0,0.0,Bolt,False,
mission_comm,PA40,human,88,1751367968,"(8, 8)",A2,True,drop_victim,victim_1_,"(8, 8)",1,5,0.0,0.0,Bolt,True,True
mission_comm,PA40,human,114,1751367971,"(11, 2)",A2,True,take_victim,victim_2_,"(9, 8)",2,5,0.0625,0.0,Bolt,False,
mission_comm,PA40,human,145,1751367974,"(9, 8)",A2,True,drop_victim,victim_2_,"(9, 8)",2,10,0.0625,0.0,Bolt,True,True
mission_comm,PA40,nowill,146,1751367974,"(10, 8)",B1,True,drop_victim,victim_3_,"(10, 8)",3,15,0.125,0.0,Bolt,True,True
mission_comm,PA40,human,180,1751367978,"(11, 4)",A1,True,take_victim,victim_4_,"(11, 8)",4,15,0.1875,0.0,Bolt,False,
mission_comm,PA40,human,205,1751367980,"(11, 8)",A1,True,drop_victim,victim_4_,"(11, 8)",4,20,0.1875,0.0,Bolt,True,True
mission_comm,PA40,nowill,218,1751367982,"(12, 17)",C2,True,take_victim,victim_6_,"(9, 9)",6,20,0.25,0.0,Bolt,False,
mission_comm,PA40,human,235,1751367984,"(3, 10)",D1,False,take_victim,victim_5_,"(8, 9)",5,20,0.25,0.0,Bolt,False,
mission_comm,PA40,human,260,1751367986,"(8, 9)",D1,False,drop_victim,victim_5_,"(8, 9)",5,25,0.25,0.0,Bolt,True,True
mission_comm,PA40,nowill,310,1751367991,"(9, 9)",C2,True,drop_victim,victim_6_,"(9, 9)",6,30,0.3125,0.0,Bolt,True,True
mission_comm,PA40,human,334,1751367994,"(1, 7)",D2,False,take_victim,victim_8_,"(11, 9)",8,30,0.375,0.0,Bolt,False,
mission_comm,PA40,nowill,380,1751367999,"(17, 8)",B2,True,take_victim,victim_7_,"(10, 9)",7,30,0.375,0.0,Bolt,False,
mission_comm,PA40,nowill,470,1751368008,"(10, 9)",B2,True,drop_victim,victim_7_,"(10, 9)",7,35,0.375,0.0,Bolt,True,True
mission_comm,PA40,human,489,1751368010,"(11, 9)",D2,False,drop_victim,victim_8_,"(11, 9)",8,40,0.4375,0.0,Bolt,True,True
mission_comm,PA40,nowill,526,1751368014,"(8, 16)",C1,True,take_victim,victim_9_,"(8, 10)",9,40,0.5,0.0,Bolt,False,
mission_comm,PA40,nowill,602,1751368022,"(8, 10)",C1,True,drop_victim,victim_9_,"(8, 10)",9,45,0.5,0.0,Bolt,True,True
mission_comm,PA40,human,653,1751368027,"(2, 12)",D2,False,take_victim,victim_13_,"(8, 11)",13,45,0.5625,0.0,Bolt,False,
mission_comm,PA40,nowill,660,1751368028,"(16, 9)",B1,True,take_victim,victim_10_,"(9, 10)",10,45,0.5625,0.0,Bolt,False,
mission_comm,PA40,nowill,738,1751368036,"(9, 10)",B1,True,drop_victim,victim_10_,"(9, 10)",10,50,0.5625,0.0,Bolt,True,True
mission_comm,PA40,nowill,822,1751368045,"(18, 10)",B2,True,take_victim,victim_11_,"(10, 10)",11,50,0.625,0.0,Bolt,False,
mission_comm,PA40,nowill,926,1751368056,"(10, 10)",B2,True,drop_victim,victim_11_,"(10, 10)",11,55,0.625,0.0,Bolt,True,True
mission_comm,PA40,nowill,966,1751368060,"(12, 15)",C1,True,take_victim,victim_12_,"(11, 10)",12,55,0.6875,0.0,Bolt,False,
mission_comm,PA40,nowill,1040,1751368068,"(11, 10)",C1,True,drop_victim,victim_12_,"(11, 10)",12,60,0.6875,0.0,Bolt,True,True
mission_comm,PA40,human,1052,1751368069,"(8, 11)",D2,False,drop_victim,victim_13_,"(8, 11)",13,65,0.75,0.0,Bolt,True,True
mission_comm,PA40,human,1075,1751368072,"(4, 8)",D1,False,take_victim,victim_14_,"(9, 11)",14,65,0.8125,0.0,Bolt,False,
mission_comm,PA40,human,1098,1751368074,"(9, 11)",D1,False,drop_victim,victim_14_,"(9, 11)",14,70,0.8125,0.0,Bolt,True,True
mission_comm,PA40,human,1118,1751368076,"(10, 3)",A1,True,take_victim,victim_15_,"(10, 11)",15,70,0.875,0.0,Bolt,False,
mission_comm,PA40,nowill,1122,1751368077,"(9, 18)",C2,True,take_victim,victim_16_,"(11, 11)",16,70,0.875,0.0,Bolt,False,
mission_comm,PA40,human,1143,1751368079,"(10, 11)",A1,True,drop_victim,victim_15_,"(10, 11)",15,75,0.875,0.0,Bolt,True,True
mission_comm,PA40,nowill,1224,1751368087,"(11, 11)",C2,True,drop_victim,victim_16_,"(11, 11)",16,80,0.9375,0.0,Bolt,True,True
mission_comm,PA40,will,59,1751368325,"(16, 7)",B1,True,take_victim,victim_1_,"(8, 8)",1,0,0.0,0.0,Argo,False,
mission_comm,PA40,human,118,1751368331,"(3, 11)",D1,True,take_victim,victim_2_,"(9, 8)",2,0,0.0,0.0,Argo,False,
mission_comm,PA40,will,139,1751368333,"(8, 8)",B1,True,drop_victim,victim_1_,"(8, 8)",1,5,0.0,0.0,Argo,True,True
mission_comm,PA40,human,162,1751368336,"(9, 8)",D1,True,drop_victim,victim_2_,"(9, 8)",2,10,0.0625,0.0,Argo,True,True
mission_comm,PA40,will,225,1751368342,"(18, 10)",B2,True,take_victim,victim_3_,"(10, 8)",3,10,0.125,0.0,Argo,False,
mission_comm,PA40,human,236,1751368343,"(10, 4)",A1,True,take_victim,victim_5_,"(8, 9)",5,10,0.125,0.0,Argo,False,
mission_comm,PA40,will,329,1751368353,"(10, 8)",B2,True,drop_victim,victim_3_,"(10, 8)",3,15,0.125,0.0,Argo,True,True
mission_comm,PA40,will,387,1751368359,"(12, 16)",C1,True,take_victim,victim_4_,"(11, 8)",4,15,0.1875,0.0,Argo,False,
mission_comm,PA40,will,479,1751368369,"(11, 8)",C1,True,drop_victim,victim_4_,"(11, 8)",4,20,0.1875,0.0,Argo,True,True
mission_comm,PA40,human,489,1751368370,"(8, 9)",A1,True,drop_victim,victim_5_,"(8, 9)",5,25,0.25,0.0,Argo,True,True
mission_comm,PA40,human,516,1751368373,"(8, 3)",A1,True,take_victim,victim_6_,"(9, 9)",6,25,0.3125,0.0,Argo,False,
mission_comm,PA40,human,550,1751368376,"(9, 9)",A1,True,drop_victim,victim_6_,"(9, 9)",6,30,0.3125,0.0,Argo,True,True
mission_comm,PA40,will,565,1751368378,"(12, 18)",C2,True,take_victim,victim_7_,"(10, 9)",7,30,0.375,0.0,Argo,False,
mission_comm,PA40,human,583,1751368380,"(2, 10)",D2,True,take_victim,victim_9_,"(8, 10)",9,30,0.375,0.0,Argo,False,
mission_comm,PA40,will,671,1751368389,"(10, 9)",C2,True,drop_victim,victim_7_,"(10, 9)",7,35,0.375,0.0,Argo,True,True
mission_comm,PA40,will,741,1751368396,"(10, 17)",C2,True,take_victim,victim_8_,"(11, 9)",8,35,0.4375,0.0,Argo,False,
mission_comm,PA40,will,833,1751368406,"(11, 9)",C2,True,drop_victim,victim_8_,"(11, 9)",8,40,0.4375,0.0,Argo,True,True
mission_comm,PA40,human,844,1751368407,"(8, 10)",D2,True,drop_victim,victim_9_,"(8, 10)",9,45,0.5,0.0,Argo,True,True
mission_comm,PA40,will,871,1751368410,"(15, 12)",B1,True,take_victim,victim_10_,"(9, 10)",10,45,0.5625,0.0,Argo,False,
mission_comm,PA40,human,895,1751368413,"(7, 1)",A2,True,take_victim,victim_11_,"(10, 10)",11,45,0.5625,0.0,Argo,False,
mission_comm,PA40,will,935,1751368417,"(9, 10)",B1,True,drop_victim,victim_10_,"(9, 10)",10,50,0.5625,0.0,Argo,True,True
mission_comm,PA40,human,946,1751368418,"(10, 10)",A2,True,drop_victim,victim_11_,"(10, 10)",11,55,0.625,0.0,Argo,True,True
mission_comm,PA40,human,969,1751368420,"(9, 2)",A2,True,take_victim,victim_12_,"(11, 10)",12,55,0.6875,0.0,Argo,False,
mission_comm,PA40,will,975,1751368421,"(9, 15)",C1,True,take_victim,victim_15_,"(10, 11)",15,55,0.6875,0.0,Argo,False,
mission_comm,PA40,human,995,1751368423,"(11, 10)",A2,True,drop_victim,victim_12_,"(11, 10)",12,60,0.6875,0.0,Argo,True,True
mission_comm,PA40,human,1013,1751368425,"(4, 8)",D1,True,take_victim,victim_13_,"(8, 11)",13,60,0.75,0.0,Argo,False,
mission_comm,PA40,human,1033,1751368427,"(8, 11)",D1,True,drop_victim,victim_13_,"(8, 11)",13,65,0.75,0.0,Argo,True,True
mission_comm,PA40,human,1087,1751368433,"(1, 7)",D2,True,take_victim,victim_14_,"(9, 11)",14,65,0.8125,0.0,Argo,False,
mission_comm,PA40,human,1114,1751368436,"(9, 11)",D2,True,drop_victim,victim_14_,"(9, 11)",14,70,0.8125,0.0,Argo,True,True
mission_comm,PA40,will,1115,1751368436,"(10, 11)",C1,True,drop_victim,victim_15_,"(10, 11)",15,75,0.875,0.0,Argo,True,True
mission_comm,PA40,will,1183,1751368443,"(17, 7)",B2,True,take_victim,victim_16_,"(11, 11)",16,75,0.9375,0.0,Argo,False,
mission_comm,PA40,will,1271,1751368452,"(11, 11)",B2,True,drop_victim,victim_16_,"(11, 11)",16,80,0.9375,0.0,Argo,True,True
mission_comm,PA49,will,69,1751533933,"(9, 17)",C2,True,take_victim,victim_2_,"(9, 8)",2,0,0.0,0.0,Argo,False,
mission_comm,PA49,human,158,1751533943,"(4, 11)",D1,True,take_victim,victim_1_,"(8, 8)",1,0,0.0,0.0,Argo,False,
mission_comm,PA49,human,226,1751533950,"(8, 8)",D1,True,drop_victim,victim_1_,"(8, 8)",1,5,0.0,0.0,Argo,True,True
mission_comm,PA49,will,227,1751533950,"(9, 8)",C2,True,drop_victim,victim_2_,"(9, 8)",2,10,0.0625,0.0,Argo,True,True
mission_comm,PA49,will,285,1751533956,"(11, 16)",C1,True,take_victim,victim_3_,"(10, 8)",3,10,0.125,0.0,Argo,False,
mission_comm,PA49,will,365,1751533965,"(10, 8)",C1,True,drop_victim,victim_3_,"(10, 8)",3,15,0.125,0.4185090065002441,Argo,True,True
mission_comm,PA49,will,451,1751533974,"(8, 18)",C2,True,take_victim,victim_4_,"(11, 8)",4,15,0.1875,9.795451164245604,Argo,False,
mission_comm,PA49,human,459,1751533974,"(15, 12)",B1,False,take_victim,victim_5_,"(8, 9)",5,15,0.1875,10.64224410057068,Argo,False,
mission_comm,PA49,will,559,1751533985,"(11, 8)",C2,True,drop_victim,victim_4_,"(11, 8)",4,20,0.1875,14.93332314491272,Argo,True,True
